# Viscosity profile averaged over time from
# Stotz, I. L. and Iaffaldano, G. and Davies, D. R.
# Pressure-Driven Poiseuille Flow: A Major Component of the Torque-Balance Governing Pacific Plate Motion
# Geophysical Research Letters, Volume 45, Number 1, Pages 117-125, 2018
# https://doi.org/10.1002/2017GL075697
#
# This profile has been cut off from below at roughly 5e20 Pa s in the asthenosphere.
#
# Note: This is a mean profile. Therefore is should not be used for mantle convection simulations with a Frank–Kamenetskii type 1 ( see ExponentialViscosity class ) viscosity.
# Using this as a baseline viscosity for a Frank–Kamenetskii type 2 ( see ExponentialViscosity class ) or Arrhenius type viscosity might be a valid use case.
#
# rowsRange
R,1
# colsClassification
C,1
Space,3.480000000000000000e+06,3.492300000000000000e+06,3.503600000000000000e+06,3.514900000000000000e+06,3.526200000000000000e+06,3.537400000000000000e+06,3.548700000000000000e+06,3.560000000000000000e+06,3.571300000000000000e+06,3.582600000000000000e+06,3.593900000000000000e+06,3.605200000000000000e+06,3.616500000000000000e+06,3.627800000000000000e+06,3.639000000000000000e+06,3.650300000000000000e+06,3.661600000000000000e+06,3.672900000000000000e+06,3.684200000000000000e+06,3.695500000000000000e+06,3.706800000000000000e+06,3.718100000000000000e+06,3.729400000000000000e+06,3.740600000000000000e+06,3.751900000000000000e+06,3.763200000000000000e+06,3.774500000000000000e+06,3.785800000000000000e+06,3.797100000000000000e+06,3.808400000000000000e+06,3.819700000000000000e+06,3.831000000000000000e+06,3.842200000000000000e+06,3.853500000000000000e+06,3.864800000000000000e+06,3.876100000000000000e+06,3.887400000000000000e+06,3.898700000000000000e+06,3.910000000000000000e+06,3.921300000000000000e+06,3.932600000000000000e+06,3.943900000000000000e+06,3.955100000000000000e+06,3.966400000000000000e+06,3.977700000000000000e+06,3.989000000000000000e+06,4.000300000000000000e+06,4.011600000000000000e+06,4.022900000000000000e+06,4.034200000000000000e+06,4.045500000000000000e+06,4.056700000000000000e+06,4.068000000000000000e+06,4.079300000000000000e+06,4.090600000000000000e+06,4.101899999999999534e+06,4.113200000000000000e+06,4.124500000000000000e+06,4.135800000000000000e+06,4.147100000000000466e+06,4.158300000000000000e+06,4.169600000000000466e+06,4.180899999999999534e+06,4.192200000000000000e+06,4.203500000000000000e+06,4.214800000000000000e+06,4.226100000000000000e+06,4.237400000000000000e+06,4.248700000000000000e+06,4.259900000000000000e+06,4.271200000000000000e+06,4.282500000000000000e+06,4.293800000000000000e+06,4.305100000000000000e+06,4.316400000000000000e+06,4.327700000000000000e+06,4.339000000000000000e+06,4.350300000000000000e+06,4.361500000000000000e+06,4.372800000000000000e+06,4.384100000000000000e+06,4.395400000000000000e+06,4.406700000000000000e+06,4.418000000000000000e+06,4.429300000000000000e+06,4.440600000000000000e+06,4.451900000000000000e+06,4.463100000000000000e+06,4.474400000000000000e+06,4.485700000000000000e+06,4.497000000000000000e+06,4.508300000000000000e+06,4.519600000000000000e+06,4.530900000000000000e+06,4.542200000000000000e+06,4.553500000000000000e+06,4.564800000000000000e+06,4.576000000000000000e+06,4.587300000000000000e+06,4.598600000000000000e+06,4.609900000000000000e+06,4.621200000000000000e+06,4.632500000000000000e+06,4.643800000000000000e+06,4.655100000000000000e+06,4.666400000000000000e+06,4.677600000000000000e+06,4.688900000000000000e+06,4.700200000000000000e+06,4.711500000000000000e+06,4.722800000000000000e+06,4.734100000000000000e+06,4.745400000000000000e+06,4.756700000000000000e+06,4.768000000000000000e+06,4.779200000000000000e+06,4.790500000000000000e+06,4.801800000000000000e+06,4.813100000000000000e+06,4.824400000000000000e+06,4.835700000000000000e+06,4.847000000000000000e+06,4.858300000000000000e+06,4.869600000000000000e+06,4.880800000000000000e+06,4.892100000000000000e+06,4.903400000000000000e+06,4.914700000000000000e+06,4.926000000000000000e+06,4.937300000000000000e+06,4.948600000000000000e+06,4.959900000000000000e+06,4.971200000000000000e+06,4.982400000000000000e+06,4.993700000000000000e+06,5.005000000000000000e+06,5.016300000000000000e+06,5.027600000000000000e+06,5.038900000000000000e+06,5.050200000000000000e+06,5.061500000000000000e+06,5.072800000000000000e+06,5.084000000000000000e+06,5.095300000000000000e+06,5.106600000000000000e+06,5.117900000000000000e+06,5.129200000000000000e+06,5.140500000000000000e+06,5.151800000000000000e+06,5.163100000000000000e+06,5.174400000000000000e+06,5.185600000000000000e+06,5.196900000000000000e+06,5.208200000000000000e+06,5.219500000000000000e+06,5.230800000000000000e+06,5.242100000000000000e+06,5.253400000000000000e+06,5.264700000000000000e+06,5.276000000000000000e+06,5.287200000000000000e+06,5.298500000000000000e+06,5.309800000000000000e+06,5.321100000000000000e+06,5.332400000000000000e+06,5.343700000000000000e+06,5.355000000000000000e+06,5.366300000000000000e+06,5.377600000000000000e+06,5.388900000000000000e+06,5.400100000000000000e+06,5.411400000000000000e+06,5.422700000000000000e+06,5.434000000000000000e+06,5.445300000000000000e+06,5.456600000000000000e+06,5.467900000000000000e+06,5.479200000000000000e+06,5.490500000000000000e+06,5.501700000000000000e+06,5.513000000000000000e+06,5.524300000000000000e+06,5.535600000000000000e+06,5.546900000000000000e+06,5.558200000000000000e+06,5.569500000000000000e+06,5.580800000000000000e+06,5.592100000000000000e+06,5.603300000000000000e+06,5.614600000000000000e+06,5.625900000000000000e+06,5.637200000000000000e+06,5.648500000000000000e+06,5.659800000000000000e+06,5.671100000000000000e+06,5.682400000000000000e+06,5.693700000000000000e+06,5.704900000000000000e+06,5.716200000000000000e+06,5.727500000000000000e+06,5.738800000000000000e+06,5.750100000000000000e+06,5.761400000000000000e+06,5.772700000000000000e+06,5.784000000000000000e+06,5.795300000000000000e+06,5.806500000000000000e+06,5.817800000000000000e+06,5.829100000000000000e+06,5.840400000000000000e+06,5.851700000000000000e+06,5.863000000000000000e+06,5.874300000000000000e+06,5.885600000000000000e+06,5.896900000000000000e+06,5.908100000000000000e+06,5.919400000000000000e+06,5.930700000000000000e+06,5.942000000000000000e+06,5.953300000000000000e+06,5.964600000000000000e+06,5.975900000000000000e+06,5.987200000000000000e+06,5.998500000000000000e+06,6.009800000000000000e+06,6.021000000000000000e+06,6.032300000000000000e+06,6.043600000000000000e+06,6.054900000000000000e+06,6.066200000000000000e+06,6.077500000000000000e+06,6.088800000000000000e+06,6.100100000000000000e+06,6.111400000000000000e+06,6.122600000000000000e+06,6.133900000000000000e+06,6.145200000000000000e+06,6.156500000000000000e+06,6.167800000000000000e+06,6.179100000000000000e+06,6.190400000000000000e+06,6.201700000000000000e+06,6.213000000000000000e+06,6.224200000000000000e+06,6.235500000000000000e+06,6.246800000000000000e+06,6.258100000000000000e+06,6.269400000000000000e+06,6.280700000000000000e+06,6.292000000000000000e+06,6.303300000000000000e+06,6.314600000000000000e+06,6.325800000000000000e+06,6.337100000000000000e+06,6.348400000000000000e+06,6.359700000000000000e+06,6.371000000000000000e+06
Viscosity,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,1.400000000000000000e+22,8.400000000000000000e+21,4.200000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,2.100000000000000000e+21,1.260000000000000000e+21,5.600000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,2.800000000000000000e+20,5.600000000000000000e+20,1.120000000000000000e+21,2.240000000000000000e+21,4.480000000000000000e+21,8.960000000000000000e+21,1.400000000000000000e+22,2.099999999999999790e+22,3.150000000000000105e+22,4.199999999999999581e+22,4.899999999999999790e+22,5.600000000000000000e+22,7.000000000000000419e+22,7.000000000000000419e+22
