# Viscosity profile averaged over time from
# Lin, Yi-An and Colli, Lorenzo and Wu, Jonny
# NW Pacific-Panthalassa Intra-Oceanic Subduction During Mesozoic Times From Mantle Convection and Geoid Models
# Geochemistry, Geophysics, Geosystems, Volume 23, Number 11, Pages e2022GC010514, 2022
# https://doi.org/10.1029/2022GC010514
#
# Note: This is a mean profile. Therefore is should not be used for mantle convection simulations with a Frank–Kamenetskii type 1 ( see ExponentialViscosity class ) viscosity.
# Using this as a baseline viscosity for a Frank–Kamenetskii type 2 ( see ExponentialViscosity class ) or Arrhenius type viscosity might be a valid use case.
#
# rowsRange
R,1
# colsClassification
C,1
Space,3.481000000000000000e+06,3.503600000000000000e+06,3.526200000000000000e+06,3.548700000000000000e+06,3.571300000000000000e+06,3.593900000000000000e+06,3.616500000000000000e+06,3.639000000000000000e+06,3.661600000000000000e+06,3.684200000000000000e+06,3.706800000000000000e+06,3.729400000000000000e+06,3.751900000000000000e+06,3.774500000000000000e+06,3.797100000000000000e+06,3.819700000000000000e+06,3.842200000000000000e+06,3.864800000000000000e+06,3.887400000000000000e+06,3.910000000000000000e+06,3.932600000000000000e+06,3.955100000000000000e+06,3.977700000000000000e+06,4.000300000000000000e+06,4.022900000000000000e+06,4.045500000000000000e+06,4.068000000000000000e+06,4.090600000000000000e+06,4.113200000000000000e+06,4.135800000000000000e+06,4.158300000000000000e+06,4.180899999999999534e+06,4.203500000000000000e+06,4.226100000000000000e+06,4.248700000000000000e+06,4.271200000000000000e+06,4.293800000000000000e+06,4.316400000000000000e+06,4.339000000000000000e+06,4.361500000000000000e+06,4.384100000000000000e+06,4.406700000000000000e+06,4.429300000000000000e+06,4.451900000000000000e+06,4.474400000000000000e+06,4.497000000000000000e+06,4.519600000000000000e+06,4.542200000000000000e+06,4.564800000000000000e+06,4.587300000000000000e+06,4.609900000000000000e+06,4.632500000000000000e+06,4.655100000000000000e+06,4.677600000000000000e+06,4.700200000000000000e+06,4.722800000000000000e+06,4.745400000000000000e+06,4.768000000000000000e+06,4.790500000000000000e+06,4.813100000000000000e+06,4.835700000000000000e+06,4.858300000000000000e+06,4.880800000000000000e+06,4.903400000000000000e+06,4.926000000000000000e+06,4.948600000000000000e+06,4.971200000000000000e+06,4.993700000000000000e+06,5.016300000000000000e+06,5.038900000000000000e+06,5.061500000000000000e+06,5.084000000000000000e+06,5.106600000000000000e+06,5.129200000000000000e+06,5.151800000000000000e+06,5.174400000000000000e+06,5.196900000000000000e+06,5.219500000000000000e+06,5.242100000000000000e+06,5.264700000000000000e+06,5.287200000000000000e+06,5.309800000000000000e+06,5.332400000000000000e+06,5.355000000000000000e+06,5.377600000000000000e+06,5.400100000000000000e+06,5.422700000000000000e+06,5.445300000000000000e+06,5.467900000000000000e+06,5.490500000000000000e+06,5.513000000000000000e+06,5.535600000000000000e+06,5.558200000000000000e+06,5.580800000000000000e+06,5.603300000000000000e+06,5.625900000000000000e+06,5.648500000000000000e+06,5.671100000000000000e+06,5.693700000000000000e+06,5.716200000000000000e+06,5.738800000000000000e+06,5.761400000000000000e+06,5.784000000000000000e+06,5.806500000000000000e+06,5.829100000000000000e+06,5.851700000000000000e+06,5.874300000000000000e+06,5.896900000000000000e+06,5.919400000000000000e+06,5.942000000000000000e+06,5.964600000000000000e+06,5.987200000000000000e+06,6.009800000000000000e+06,6.032300000000000000e+06,6.054900000000000000e+06,6.077500000000000000e+06,6.100100000000000000e+06,6.122600000000000000e+06,6.145200000000000000e+06,6.167800000000000000e+06,6.190400000000000000e+06,6.213000000000000000e+06,6.235500000000000000e+06,6.258100000000000000e+06,6.280700000000000000e+06,6.303300000000000000e+06,6.325800000000000000e+06,6.348400000000000000e+06,6.371000000000000000e+06
Viscosity,1.249999999999999895e+22,2.128000000000000000e+22,3.313999999999999895e+22,4.625000000000000157e+22,5.696000000000000000e+22,6.471000000000000262e+22,6.952999999999999738e+22,7.229000000000000367e+22,7.362999999999999633e+22,7.410000000000000315e+22,7.400999999999999738e+22,7.358999999999999843e+22,7.297000000000000157e+22,7.220999999999999948e+22,7.137000000000000157e+22,7.047999999999999581e+22,6.955000000000000052e+22,6.860000000000000210e+22,6.763000000000000052e+22,6.665999999999999895e+22,6.567999999999999581e+22,6.471000000000000262e+22,6.374000000000000105e+22,6.279000000000000262e+22,6.184999999999999738e+22,6.093000000000000367e+22,6.002000000000000315e+22,5.912000000000000419e+22,5.822999999999999843e+22,5.735999999999999581e+22,5.649000000000000157e+22,5.564000000000000210e+22,5.479000000000000262e+22,5.396999999999999948e+22,5.315999999999999790e+22,5.235999999999999790e+22,5.159000000000000262e+22,5.083000000000000052e+22,5.009000000000000157e+22,4.937999999999999895e+22,4.867999999999999790e+22,4.801000000000000157e+22,4.734999999999999843e+22,4.672000000000000000e+22,4.610000000000000315e+22,4.551000000000000262e+22,4.493000000000000367e+22,4.435999999999999790e+22,4.381999999999999685e+22,4.328999999999999738e+22,4.278000000000000105e+22,4.227999999999999790e+22,4.179999999999999790e+22,4.132999999999999948e+22,4.087000000000000262e+22,4.043000000000000052e+22,3.998999999999999843e+22,3.954999999999999633e+22,3.912999999999999738e+22,3.870999999999999843e+22,3.828999999999999948e+22,3.788000000000000210e+22,3.747000000000000052e+22,3.707000000000000052e+22,3.667999999999999790e+22,3.630000000000000105e+22,3.592000000000000000e+22,3.555000000000000052e+22,3.518999999999999843e+22,3.484000000000000210e+22,3.449999999999999895e+22,3.417000000000000157e+22,3.385000000000000157e+22,3.353000000000000157e+22,3.323000000000000052e+22,3.292999999999999948e+22,3.264000000000000000e+22,3.235999999999999790e+22,3.208000000000000000e+22,3.182000000000000105e+22,3.155999999999999790e+22,3.129999999999999895e+22,3.105000000000000157e+22,3.080000000000000000e+22,3.056000000000000000e+22,3.032000000000000000e+22,3.009000000000000157e+22,2.987000000000000052e+22,2.964999999999999948e+22,2.944000000000000000e+22,2.921999999999999895e+22,2.900999999999999948e+22,2.880000000000000000e+22,2.857999999999999895e+22,2.836999999999999948e+22,2.814999999999999843e+22,2.795000000000000052e+22,1.388000000000000000e+22,6.615000000000000262e+21,3.282000000000000000e+21,3.255000000000000262e+21,3.228999999999999738e+21,3.206000000000000000e+21,3.183000000000000262e+21,3.160999999999999738e+21,3.140999999999999738e+21,3.120999999999999738e+21,3.103000000000000262e+21,3.087000000000000262e+21,3.076000000000000000e+21,1.534000000000000000e+21,1.020000000000000000e+21,5.069000000000000000e+20,5.011000000000000000e+20,4.955000000000000000e+20,4.903000000000000000e+20,4.854000000000000000e+20,4.809000000000000000e+20,4.774000000000000000e+20,4.750000000000000000e+20,4.731000000000000000e+20,9.814000000000000000e+20,1.638000000000000000e+21,3.839000000000000262e+21,9.276000000000000000e+21,2.310999999999999843e+22,6.246000000000000105e+22,1.709000000000000031e+23,4.999999999999999916e+23
