1.2278125000e+00, -1.0074856945e+00, -1.0074132291e+00
1.2356250000e+00, -1.0139697946e+00, -1.0137654822e+00
1.2512500000e+00, -1.0236961805e+00, -1.0235376866e+00
1.2668750000e+00, -1.0299077571e+00, -1.0297818330e+00
1.2825000000e+00, -1.0329961463e+00, -1.0329102524e+00
1.2981250000e+00, -1.0333374765e+00, -1.0332885506e+00
1.3137500000e+00, -1.0312621304e+00, -1.0312410086e+00
1.3293750000e+00, -1.0270520675e+00, -1.0270553205e+00
1.3450000000e+00, -1.0209605734e+00, -1.0209867546e+00
1.3606250000e+00, -1.0132109887e+00, -1.0132618132e+00
1.3762500000e+00, -1.0039993725e+00, -1.0040814556e+00
1.3918750000e+00, -9.9351189847e-01, -9.9362393868e-01
1.4075000000e+00, -9.8190763385e-01, -9.8204732433e-01
1.4231250000e+00, -9.6933076085e-01, -9.6949169452e-01
1.4387500000e+00, -9.5589986354e-01, -9.5608111045e-01
1.4543750000e+00, -9.4172039031e-01, -9.4192534714e-01
1.4700000000e+00, -9.2689110241e-01, -9.2712143051e-01
1.4856250000e+00, -9.1149938727e-01, -9.1175500103e-01
1.5012500000e+00, -8.9562115748e-01, -8.9590152432e-01
1.5168750000e+00, -8.7932343120e-01, -8.7962736711e-01
1.5325000000e+00, -8.6266395519e-01, -8.6299075419e-01
1.5481250000e+00, -8.4569407123e-01, -8.4604262029e-01
1.5637500000e+00, -8.2845891379e-01, -8.2882736906e-01
1.5793750000e+00, -8.1099590107e-01, -8.1138354978e-01
1.5950000000e+00, -7.9333836765e-01, -7.9374446113e-01
1.6106250000e+00, -7.7551452963e-01, -7.7593869041e-01
1.6262500000e+00, -7.5754966753e-01, -7.5799059535e-01
1.6418750000e+00, -7.3946286013e-01, -7.3992073489e-01
1.6575000000e+00, -7.2127004030e-01, -7.2174625472e-01
1.6731250000e+00, -7.0299179375e-01, -7.0348123241e-01
1.6887500000e+00, -6.8463331737e-01, -6.8513698671e-01
1.7043750000e+00, -6.6620407409e-01, -6.6672235471e-01
1.7200000000e+00, -6.4772222881e-01, -6.4824394062e-01
1.7356250000e+00, -6.2917328507e-01, -6.2970633891e-01
1.7512500000e+00, -6.1056759195e-01, -6.1111233481e-01
1.7668750000e+00, -5.9190871836e-01, -5.9246308443e-01
1.7825000000e+00, -5.7319200126e-01, -5.7375827673e-01
1.7981250000e+00, -5.5441732015e-01, -5.5499627917e-01
1.8137500000e+00, -5.3558709974e-01, -5.3617426893e-01
1.8293750000e+00, -5.1669672571e-01, -5.1728835096e-01
1.8450000000e+00, -4.9774547795e-01, -4.9833366448e-01
1.8606250000e+00, -4.7872514599e-01, -4.7930447893e-01
1.8762500000e+00, -4.5962485447e-01, -4.6019428061e-01
1.8918750000e+00, -4.4043531415e-01, -4.4099585086e-01
1.9075000000e+00, -4.2115080359e-01, -4.2170133677e-01
1.9231250000e+00, -4.0175418924e-01, -4.0230231505e-01
1.9387500000e+00, -3.8222938564e-01, -3.8278984989e-01
1.9543750000e+00, -3.6259569415e-01, -3.6315454537e-01
1.9700000000e+00, -3.4283743426e-01, -3.4338659296e-01
1.9856250000e+00, -3.2296783248e-01, -3.2347581469e-01
2.0012500000e+00, -3.0293415444e-01, -3.0341170233e-01
2.0168750000e+00, -2.8273575682e-01, -2.8318345313e-01
2.0325000000e+00, -2.6236473263e-01, -2.6278000233e-01
2.0481250000e+00, -2.4180992489e-01, -2.4219005289e-01
2.0637500000e+00, -2.2104632925e-01, -2.2140210269e-01
2.0793750000e+00, -2.0005420452e-01, -2.0040446946e-01
2.0950000000e+00, -1.7881065878e-01, -1.7918531369e-01
2.1106250000e+00, -1.5734409716e-01, -1.5773265974e-01
2.1262500000e+00, -1.3571939344e-01, -1.3603441536e-01
2.1418750000e+00, -1.1383879056e-01, -1.1407838979e-01
2.1575000000e+00, -9.1646085015e-02, -9.1852310543e-02
2.1731250000e+00, -6.9171891134e-02, -6.9343839132e-02
2.1887500000e+00, -4.6204411377e-02, -4.6540585780e-02
2.2043750000e+00, -2.2333641834e-02, -2.3430123264e-02
2.2121875000e+00, -1.0169198550e-02, -1.1755798057e-02
