1.2278125000e+00, 3.4997913472e-03, 3.5858403544e-03
1.2356250000e+00, 7.1960408297e-03, 7.2188684049e-03
1.2512500000e+00, 1.4617125478e-02, 1.4632712652e-02
1.2668750000e+00, 2.2237162109e-02, 2.2253953188e-02
1.2825000000e+00, 3.0077547049e-02, 3.0094938869e-02
1.2981250000e+00, 3.8148429432e-02, 3.8167913565e-02
1.3137500000e+00, 4.6464651683e-02, 4.6484983741e-02
1.3293750000e+00, 5.5033078952e-02, 5.5058086545e-02
1.3450000000e+00, 6.3871232681e-02, 6.3898958011e-02
1.3606250000e+00, 7.2987315742e-02, 7.3019101014e-02
1.3762500000e+00, 8.2390213168e-02, 8.2429752697e-02
1.3918750000e+00, 9.2101179130e-02, 9.2141851109e-02
1.4075000000e+00, 1.0212241188e-01, 1.0216600084e-01
1.4231250000e+00, 1.1246447643e-01, 1.1251243743e-01
1.4387500000e+00, 1.2313712981e-01, 1.2319099046e-01
1.4543750000e+00, 1.3415179133e-01, 1.3421104510e-01
1.4700000000e+00, 1.4552011702e-01, 1.4558150198e-01
1.4856250000e+00, 1.5724812147e-01, 1.5731073533e-01
1.5012500000e+00, 1.6934306576e-01, 1.6940654927e-01
1.5168750000e+00, 1.8181139180e-01, 1.8187613210e-01
1.5325000000e+00, 1.9465967808e-01, 1.9472600851e-01
1.5481250000e+00, 2.0789409172e-01, 2.0796198970e-01
1.5637500000e+00, 2.2151961374e-01, 2.2158912126e-01
1.5793750000e+00, 2.3554155967e-01, 2.3561162878e-01
1.5950000000e+00, 2.4996117163e-01, 2.5003286106e-01
1.6106250000e+00, 2.6478277318e-01, 2.6485523094e-01
1.6262500000e+00, 2.8000745413e-01, 2.8008015365e-01
1.6418750000e+00, 2.9563522956e-01, 2.9570798253e-01
1.6575000000e+00, 3.1166525860e-01, 3.1173794228e-01
1.6731250000e+00, 3.2809582673e-01, 3.2816805942e-01
1.6887500000e+00, 3.4492369642e-01, 3.4499509006e-01
1.7043750000e+00, 3.6214239232e-01, 3.6221444494e-01
1.7200000000e+00, 3.7974815386e-01, 3.7982011156e-01
1.7356250000e+00, 3.9773500601e-01, 3.9780457346e-01
1.7512500000e+00, 4.1609123818e-01, 4.1615872650e-01
1.7668750000e+00, 4.3480812347e-01, 4.3487179218e-01
1.7825000000e+00, 4.5387145694e-01, 4.5393122790e-01
1.7981250000e+00, 4.7326528167e-01, 4.7332263399e-01
1.8137500000e+00, 4.9297437449e-01, 4.9302965772e-01
1.8293750000e+00, 5.1298386029e-01, 5.1303389392e-01
1.8450000000e+00, 5.3327141467e-01, 5.3331478241e-01
1.8606250000e+00, 5.5381091651e-01, 5.5384950199e-01
1.8762500000e+00, 5.7457730366e-01, 5.7461286110e-01
1.8918750000e+00, 5.9554155193e-01, 5.9557718491e-01
1.9075000000e+00, 6.1667534384e-01, 6.1671219894e-01
1.9231250000e+00, 6.3795273686e-01, 6.3798490907e-01
1.9387500000e+00, 6.5934831977e-01, 6.5935947787e-01
1.9543750000e+00, 6.8081129519e-01, 6.8079709721e-01
1.9700000000e+00, 7.0227876270e-01, 7.0225585714e-01
1.9856250000e+00, 7.2371607014e-01, 7.2369061084e-01
2.0012500000e+00, 7.4508124431e-01, 7.4505283571e-01
2.0168750000e+00, 7.6632508397e-01, 7.6629049048e-01
2.0325000000e+00, 7.8738980756e-01, 7.8734786826e-01
2.0481250000e+00, 8.0821765873e-01, 8.0816544554e-01
2.0637500000e+00, 8.2874329057e-01, 8.2867972692e-01
2.0793750000e+00, 8.4890475744e-01, 8.4882308567e-01
2.0950000000e+00, 8.6866313026e-01, 8.6852360002e-01
2.1106250000e+00, 8.8792222195e-01, 8.8770488495e-01
2.1262500000e+00, 9.0657533171e-01, 9.0628591965e-01
2.1418750000e+00, 9.2455031180e-01, 9.2418087044e-01
2.1575000000e+00, 9.4175934962e-01, 9.4129890906e-01
2.1731250000e+00, 9.5817450807e-01, 9.5754402637e-01
2.1887500000e+00, 9.7385526951e-01, 9.7281484130e-01
2.2043750000e+00, 9.8731621091e-01, 9.8700440497e-01
2.2121875000e+00, 9.9418148711e-01, 9.9365872432e-01
