1.2278125000e+00, 1.4415994385e-03, 1.4538396290e-03
1.2356250000e+00, 2.9219411737e-03, 2.9286244856e-03
1.2512500000e+00, 5.9420642942e-03, 5.9508388773e-03
1.2668750000e+00, 9.0728623210e-03, 9.0863155271e-03
1.2825000000e+00, 1.2336920377e-02, 1.2354856387e-02
1.2981250000e+00, 1.5754809369e-02, 1.5776449319e-02
1.3137500000e+00, 1.9345920450e-02, 1.9371318137e-02
1.3293750000e+00, 2.3130250001e-02, 2.3159966205e-02
1.3450000000e+00, 2.7129085757e-02, 2.7163213400e-02
1.3606250000e+00, 3.1363773547e-02, 3.1402226279e-02
1.3762500000e+00, 3.5855663967e-02, 3.5898541239e-02
1.3918750000e+00, 4.0626650261e-02, 4.0674080459e-02
1.4075000000e+00, 4.5698990363e-02, 4.5751160360e-02
1.4231250000e+00, 5.1095487879e-02, 5.1152492310e-02
1.4387500000e+00, 5.6839251345e-02, 5.6901175235e-02
1.4543750000e+00, 6.2953645333e-02, 6.3020679781e-02
1.4700000000e+00, 6.9462565661e-02, 6.9534823607e-02
1.4856250000e+00, 7.6390169704e-02, 7.6467737363e-02
1.5012500000e+00, 8.3760833778e-02, 8.3843820847e-02
1.5168750000e+00, 9.1599161250e-02, 9.1687688803e-02
1.5325000000e+00, 9.9929982421e-02, 1.0002410576e-01
1.5481250000e+00, 1.0877812703e-01, 1.0887790929e-01
1.5637500000e+00, 1.1816842088e-01, 1.1827392094e-01
1.5793750000e+00, 1.2812558128e-01, 1.2823684420e-01
1.5950000000e+00, 1.3867407273e-01, 1.3879114864e-01
1.6106250000e+00, 1.4983802913e-01, 1.4996093934e-01
1.6262500000e+00, 1.6164111614e-01, 1.6176981091e-01
1.6418750000e+00, 1.7410623218e-01, 1.7424068487e-01
1.6575000000e+00, 1.8725544266e-01, 1.8739562969e-01
1.6731250000e+00, 2.0110991678e-01, 2.0125566225e-01
1.6887500000e+00, 2.1568933250e-01, 2.1584052961e-01
1.7043750000e+00, 2.3101191592e-01, 2.3116847008e-01
1.7200000000e+00, 2.4709419491e-01, 2.4725595223e-01
1.7356250000e+00, 2.6395072834e-01, 2.6411739057e-01
1.7512500000e+00, 2.8159338939e-01, 2.8176483664e-01
1.7668750000e+00, 3.0003165213e-01, 3.0020764401e-01
1.7825000000e+00, 3.1927172784e-01, 3.1945210585e-01
1.7981250000e+00, 3.3931709841e-01, 3.3950106333e-01
1.8137500000e+00, 3.6016684938e-01, 3.6035348348e-01
1.8293750000e+00, 3.8181603531e-01, 3.8200400472e-01
1.8450000000e+00, 4.0425363125e-01, 4.0444244830e-01
1.8606250000e+00, 4.2746418314e-01, 4.2765329393e-01
1.8762500000e+00, 4.5142619909e-01, 4.5161511762e-01
1.8918750000e+00, 4.7611090035e-01, 4.7629998981e-01
1.9075000000e+00, 5.0148545039e-01, 5.0167283186e-01
1.9231250000e+00, 5.2750796958e-01, 5.2769072849e-01
1.9387500000e+00, 5.5412539158e-01, 5.5430219434e-01
1.9543750000e+00, 5.8127602339e-01, 5.8144639206e-01
1.9700000000e+00, 6.0889084910e-01, 6.0905229976e-01
1.9856250000e+00, 6.3688948780e-01, 6.3703782519e-01
2.0012500000e+00, 6.6517626947e-01, 6.6530886429e-01
2.0168750000e+00, 6.9364551648e-01, 6.9375830133e-01
2.0325000000e+00, 7.2217591604e-01, 7.2226494790e-01
2.0481250000e+00, 7.5063126342e-01, 7.5069241805e-01
2.0637500000e+00, 7.7885806313e-01, 7.7888793646e-01
2.0793750000e+00, 8.0668901699e-01, 8.0668107674e-01
2.0950000000e+00, 8.3393657356e-01, 8.3388242669e-01
2.1106250000e+00, 8.6038583519e-01, 8.6028217721e-01
2.1262500000e+00, 8.8580800247e-01, 8.8564863156e-01
2.1418750000e+00, 9.0995703855e-01, 9.0972663152e-01
2.1575000000e+00, 9.3257264191e-01, 9.3223589672e-01
2.1731250000e+00, 9.5332901472e-01, 9.5286927367e-01
2.1887500000e+00, 9.7201418948e-01, 9.7129089042e-01
2.2043750000e+00, 9.8799074451e-01, 9.8713421308e-01
2.2121875000e+00, 9.9513168255e-01, 9.9396558686e-01
