1.2278125000e+00, 2.8772956245e-04, 2.9021053262e-04
1.2356250000e+00, 5.8323449298e-04, 5.8541711823e-04
1.2512500000e+00, 1.1915342646e-03, 1.1960703978e-03
1.2668750000e+00, 1.8367302457e-03, 1.8425884449e-03
1.2825000000e+00, 2.5285470200e-03, 2.5359000441e-03
1.2981250000e+00, 3.2781855264e-03, 3.2873722544e-03
1.3137500000e+00, 4.0978294877e-03, 4.1089422311e-03
1.3293750000e+00, 5.0001122239e-03, 5.0132441808e-03
1.3450000000e+00, 5.9982702821e-03, 6.0137325805e-03
1.3606250000e+00, 7.1068619663e-03, 7.1248025265e-03
1.3762500000e+00, 8.3413434720e-03, 8.3619078453e-03
1.3918750000e+00, 9.7182026798e-03, 9.7416773698e-03
1.4075000000e+00, 1.1255365368e-02, 1.1282029571e-02
1.4231250000e+00, 1.2972152274e-02, 1.3002285525e-02
1.4387500000e+00, 1.4889447977e-02, 1.4923279983e-02
1.4543750000e+00, 1.7029606924e-02, 1.7067470118e-02
1.4700000000e+00, 1.9416817525e-02, 1.9459041276e-02
1.4856250000e+00, 2.2077087647e-02, 2.2124008882e-02
1.5012500000e+00, 2.5038338022e-02, 2.5090315367e-02
1.5168750000e+00, 2.8330502513e-02, 2.8387920780e-02
1.5325000000e+00, 3.1985615870e-02, 3.2048885456e-02
1.5481250000e+00, 3.6037909041e-02, 3.6107442844e-02
1.5637500000e+00, 4.0523808635e-02, 4.0600060277e-02
1.5793750000e+00, 4.5482075890e-02, 4.5565485173e-02
1.5950000000e+00, 5.0953736514e-02, 5.1044773748e-02
1.6106250000e+00, 5.6982121160e-02, 5.7081298988e-02
1.6262500000e+00, 6.3612927600e-02, 6.3720734177e-02
1.6418750000e+00, 7.0894083761e-02, 7.1011007837e-02
1.6575000000e+00, 7.8875683974e-02, 7.9002225452e-02
1.6731250000e+00, 8.7609877422e-02, 8.7746552788e-02
1.6887500000e+00, 9.7150749146e-02, 9.7298055095e-02
1.7043750000e+00, 1.0755404732e-01, 1.0771248579e-01
1.7200000000e+00, 1.1887695919e-01, 1.1904701762e-01
1.7356250000e+00, 1.3117776432e-01, 1.3135990849e-01
1.7512500000e+00, 1.4451544780e-01, 1.4471009341e-01
1.7668750000e+00, 1.5894917352e-01, 1.5915669322e-01
1.7825000000e+00, 1.7453770001e-01, 1.7475842965e-01
1.7981250000e+00, 1.9133881137e-01, 1.9157293551e-01
1.8137500000e+00, 2.0940847727e-01, 2.0965594760e-01
1.8293750000e+00, 2.2879928555e-01, 2.2906036882e-01
1.8450000000e+00, 2.4956057640e-01, 2.4983518476e-01
1.8606250000e+00, 2.7173621047e-01, 2.7202421878e-01
1.8762500000e+00, 2.9536379072e-01, 2.9566470794e-01
1.8918750000e+00, 3.2047257900e-01, 3.2078568109e-01
1.9075000000e+00, 3.4708155741e-01, 3.4740611822e-01
1.9231250000e+00, 3.7519830449e-01, 3.7553286903e-01
1.9387500000e+00, 4.0481593205e-01, 4.0515830637e-01
1.9543750000e+00, 4.3590995444e-01, 4.3625768843e-01
1.9700000000e+00, 4.6843573747e-01, 4.6878620156e-01
1.9856250000e+00, 5.0232622274e-01, 5.0267565302e-01
2.0012500000e+00, 5.3748767354e-01, 5.3783078090e-01
2.0168750000e+00, 5.7379434108e-01, 5.7412514570e-01
2.0325000000e+00, 6.1108365861e-01, 6.1139656535e-01
2.0481250000e+00, 6.4915456392e-01, 6.4944205274e-01
2.0637500000e+00, 6.8776203523e-01, 6.8801221138e-01
2.0793750000e+00, 7.2660641434e-01, 7.2680504206e-01
2.0950000000e+00, 7.6532704553e-01, 7.6545910928e-01
2.1106250000e+00, 8.0349947750e-01, 8.0354601325e-01
2.1262500000e+00, 8.4062180710e-01, 8.4056210863e-01
2.1418750000e+00, 8.7611426571e-01, 8.7591940763e-01
2.1575000000e+00, 9.0932436279e-01, 9.0893560034e-01
2.1731250000e+00, 9.3943203110e-01, 9.3882312067e-01
2.1887500000e+00, 9.6560686721e-01, 9.6467718121e-01
2.2043750000e+00, 9.8677944600e-01, 9.8546269550e-01
2.2121875000e+00, 9.9469988624e-01, 9.9359216699e-01
