# Temperature profile used as an initialisation temperature for Arrhenius viscosity models
# rowsRange
R,1
# colsClassification
C,1
Space,3.480000000000000000e+06,3.503600000000000000e+06,3.526200000000000000e+06,3.548700000000000000e+06,3.571300000000000000e+06,3.593900000000000000e+06,3.616500000000000000e+06,3.639000000000000000e+06,3.661600000000000000e+06,3.684200000000000000e+06,3.706800000000000000e+06,3.729400000000000000e+06,3.751900000000000000e+06,3.774500000000000000e+06,3.797100000000000000e+06,3.819700000000000000e+06,3.842200000000000000e+06,3.864800000000000000e+06,3.887400000000000000e+06,3.910000000000000000e+06,3.932600000000000000e+06,3.955100000000000000e+06,3.977700000000000000e+06,4.000300000000000000e+06,4.022900000000000000e+06,4.045500000000000000e+06,4.068000000000000000e+06,4.090600000000000000e+06,4.113200000000000000e+06,4.135800000000000000e+06,4.158300000000000000e+06,4.180899999999999534e+06,4.203500000000000000e+06,4.226100000000000000e+06,4.248700000000000000e+06,4.271200000000000000e+06,4.293800000000000000e+06,4.316400000000000000e+06,4.339000000000000000e+06,4.361500000000000000e+06,4.384100000000000000e+06,4.406700000000000000e+06,4.429300000000000000e+06,4.451900000000000000e+06,4.474400000000000000e+06,4.497000000000000000e+06,4.519600000000000000e+06,4.542200000000000000e+06,4.564800000000000000e+06,4.587300000000000000e+06,4.609900000000000000e+06,4.632500000000000000e+06,4.655100000000000000e+06,4.677600000000000000e+06,4.700200000000000000e+06,4.722800000000000000e+06,4.745400000000000000e+06,4.768000000000000000e+06,4.790500000000000000e+06,4.813100000000000000e+06,4.835700000000000000e+06,4.858300000000000000e+06,4.880800000000000000e+06,4.903400000000000000e+06,4.926000000000000000e+06,4.948600000000000000e+06,4.971200000000000000e+06,4.993700000000000000e+06,5.016300000000000000e+06,5.038900000000000000e+06,5.061500000000000000e+06,5.084000000000000000e+06,5.106600000000000000e+06,5.129200000000000000e+06,5.151800000000000000e+06,5.174400000000000000e+06,5.196900000000000000e+06,5.219500000000000000e+06,5.242100000000000000e+06,5.264700000000000000e+06,5.287200000000000000e+06,5.309800000000000000e+06,5.332400000000000000e+06,5.355000000000000000e+06,5.377600000000000000e+06,5.400100000000000000e+06,5.422700000000000000e+06,5.445300000000000000e+06,5.467900000000000000e+06,5.490500000000000000e+06,5.513000000000000000e+06,5.535600000000000000e+06,5.558200000000000000e+06,5.580800000000000000e+06,5.603300000000000000e+06,5.625900000000000000e+06,5.648500000000000000e+06,5.671100000000000000e+06,5.693700000000000000e+06,5.716200000000000000e+06,5.738800000000000000e+06,5.761400000000000000e+06,5.784000000000000000e+06,5.806500000000000000e+06,5.829100000000000000e+06,5.851700000000000000e+06,5.874300000000000000e+06,5.896900000000000000e+06,5.919400000000000000e+06,5.942000000000000000e+06,5.964600000000000000e+06,5.987200000000000000e+06,6.009800000000000000e+06,6.032300000000000000e+06,6.054900000000000000e+06,6.077500000000000000e+06,6.100100000000000000e+06,6.122600000000000000e+06,6.145200000000000000e+06,6.167800000000000000e+06,6.190400000000000000e+06,6.213000000000000000e+06,6.235500000000000000e+06,6.258100000000000000e+06,6.280700000000000000e+06,6.303300000000000000e+06,6.325800000000000000e+06,6.348400000000000000e+06,6.371000000000000000e+06
Temp,4.000000000000000000e+03,3.567000000000000000e+03,3.210000000000000000e+03,2.933000000000000000e+03,2.751000000000000000e+03,2.631000000000000000e+03,2.557000000000000000e+03,2.508000000000000000e+03,2.477000000000000000e+03,2.456000000000000000e+03,2.441000000000000000e+03,2.430000000000000000e+03,2.421000000000000000e+03,2.414000000000000000e+03,2.408000000000000000e+03,2.403000000000000000e+03,2.399000000000000000e+03,2.395000000000000000e+03,2.392000000000000000e+03,2.389000000000000000e+03,2.386000000000000000e+03,2.383000000000000000e+03,2.380000000000000000e+03,2.377000000000000000e+03,2.375000000000000000e+03,2.372000000000000000e+03,2.370000000000000000e+03,2.367000000000000000e+03,2.365000000000000000e+03,2.362000000000000000e+03,2.360000000000000000e+03,2.358000000000000000e+03,2.355000000000000000e+03,2.353000000000000000e+03,2.350000000000000000e+03,2.348000000000000000e+03,2.345000000000000000e+03,2.343000000000000000e+03,2.340000000000000000e+03,2.337000000000000000e+03,2.334000000000000000e+03,2.330000000000000000e+03,2.327000000000000000e+03,2.323000000000000000e+03,2.319000000000000000e+03,2.315000000000000000e+03,2.311000000000000000e+03,2.306000000000000000e+03,2.302000000000000000e+03,2.297000000000000000e+03,2.292000000000000000e+03,2.287000000000000000e+03,2.282000000000000000e+03,2.276000000000000000e+03,2.271000000000000000e+03,2.265000000000000000e+03,2.259000000000000000e+03,2.254000000000000000e+03,2.248000000000000000e+03,2.242000000000000000e+03,2.236000000000000000e+03,2.230000000000000000e+03,2.224000000000000000e+03,2.219000000000000000e+03,2.213000000000000000e+03,2.207000000000000000e+03,2.200000000000000000e+03,2.194000000000000000e+03,2.188000000000000000e+03,2.181000000000000000e+03,2.175000000000000000e+03,2.168000000000000000e+03,2.161000000000000000e+03,2.154000000000000000e+03,2.147000000000000000e+03,2.140000000000000000e+03,2.133000000000000000e+03,2.125000000000000000e+03,2.117000000000000000e+03,2.110000000000000000e+03,2.102000000000000000e+03,2.094000000000000000e+03,2.086000000000000000e+03,2.078000000000000000e+03,2.070000000000000000e+03,2.061000000000000000e+03,2.053000000000000000e+03,2.045000000000000000e+03,2.036000000000000000e+03,2.028000000000000000e+03,2.019000000000000000e+03,2.011000000000000000e+03,2.002000000000000000e+03,1.994000000000000000e+03,1.985000000000000000e+03,1.977000000000000000e+03,1.968000000000000000e+03,1.959000000000000000e+03,1.950000000000000000e+03,1.942000000000000000e+03,1.934000000000000000e+03,1.926000000000000000e+03,1.917000000000000000e+03,1.909000000000000000e+03,1.899000000000000000e+03,1.890000000000000000e+03,1.881000000000000000e+03,1.871000000000000000e+03,1.861000000000000000e+03,1.849000000000000000e+03,1.837000000000000000e+03,1.824000000000000000e+03,1.815000000000000000e+03,1.810000000000000000e+03,1.804000000000000000e+03,1.799000000000000000e+03,1.793000000000000000e+03,1.787000000000000000e+03,1.780000000000000000e+03,1.772000000000000000e+03,1.763000000000000000e+03,1.723000000000000000e+03,1.625000000000000000e+03,1.486000000000000000e+03,1.322000000000000000e+03,1.133000000000000000e+03,9.070000000000000000e+02,6.333999999999999773e+02,3.000000000000000000e+02
